date,area,median_salary,life_satisfaction,population_size,number_of_jobs,area_size,no_of_houses
2002-07-31,hackney,24379.083333333332,,209413.08333333334,108000.0,1905.0,87994.91666666667
2002-08-31,hackney,24419.666666666668,,209722.66666666666,108000.0,1905.0,88107.33333333333
2002-09-30,hackney,24460.25,,210032.25,108000.0,1905.0,88219.75
2002-10-31,hackney,24500.833333333332,,210341.83333333334,108000.0,1905.0,88332.16666666667
2002-11-30,hackney,24541.416666666668,,210651.41666666666,108000.0,1905.0,88444.58333333333
2002-12-31,hackney,24582.0,,210961.0,108000.0,1905.0,88557.0
2003-01-31,hackney,24629.25,,211081.33333333334,107166.66666666667,1905.0,88695.25
2003-02-28,hackney,24676.5,,211201.66666666666,106333.33333333333,1905.0,88833.5
2003-03-31,hackney,24723.75,,211322.0,105500.0,1905.0,88971.75
2003-04-30,hackney,24771.0,,211442.33333333334,104666.66666666667,1905.0,89110.0
2003-05-31,hackney,24818.25,,211562.66666666666,103833.33333333333,1905.0,89248.25
2003-06-30,hackney,24865.5,,211683.0,103000.0,1905.0,89386.5
2003-07-31,hackney,24912.75,,211803.33333333334,102166.66666666667,1905.0,89524.75
2003-08-31,hackney,24960.0,,211923.66666666666,101333.33333333333,1905.0,89663.0
2003-09-30,hackney,25007.25,,212044.0,100500.0,1905.0,89801.25
2003-10-31,hackney,25054.5,,212164.33333333334,99666.66666666667,1905.0,89939.5
2003-11-30,hackney,25101.75,,212284.66666666666,98833.33333333333,1905.0,90077.75
2003-12-31,hackney,25149.0,,212405.0,98000.0,1905.0,90216.0
2004-01-31,hackney,25277.166666666668,,212503.0,97833.33333333333,1905.0,90330.33333333333
2004-02-29,hackney,25405.333333333332,,212601.0,97666.66666666667,1905.0,90444.66666666667
2004-03-31,hackney,25533.5,,212699.0,97500.0,1905.0,90559.0
2004-04-30,hackney,25661.666666666668,,212797.0,97333.33333333333,1905.0,90673.33333333333
2004-05-31,hackney,25789.833333333332,,212895.0,97166.66666666667,1905.0,90787.66666666667
2004-06-30,hackney,25918.0,,212993.0,97000.0,1905.0,90902.0
2004-07-31,hackney,26046.166666666668,,213091.0,96833.33333333333,1905.0,91016.33333333333
2004-08-31,hackney,26174.333333333332,,213189.0,96666.66666666667,1905.0,91130.66666666667
2004-09-30,hackney,26302.5,,213287.0,96500.0,1905.0,91245.0
2004-10-31,hackney,26430.666666666668,,213385.0,96333.33333333333,1905.0,91359.33333333333
2004-11-30,hackney,26558.833333333332,,213483.0,96166.66666666667,1905.0,91473.66666666667
2004-12-31,hackney,26687.0,,213581.0,96000.0,1905.0,91588.0
2005-01-31,hackney,26873.333333333332,,213825.25,95916.66666666667,1905.0,91683.83333333333
2005-02-28,hackney,27059.666666666668,,214069.5,95833.33333333333,1905.0,91779.66666666667
2005-03-31,hackney,27246.0,,214313.75,95750.0,1905.0,91875.5
2005-04-30,hackney,27432.333333333332,,214558.0,95666.66666666667,1905.0,91971.33333333333
2005-05-31,hackney,27618.666666666668,,214802.25,95583.33333333333,1905.0,92067.16666666667
2005-06-30,hackney,27805.0,,215046.5,95500.0,1905.0,92163.0
2005-07-31,hackney,27991.333333333332,,215290.75,95416.66666666667,1905.0,92258.83333333333
2005-08-31,hackney,28177.666666666668,,215535.0,95333.33333333333,1905.0,92354.66666666667
2005-09-30,hackney,28364.0,,215779.25,95250.0,1905.0,92450.5
2005-10-31,hackney,28550.333333333332,,216023.5,95166.66666666667,1905.0,92546.33333333333
2005-11-30,hackney,28736.666666666668,,216267.75,95083.33333333333,1905.0,92642.16666666667
2005-12-31,hackney,28923.0,,216512.0,95000.0,1905.0,92738.0
2006-01-31,hackney,29021.5,,216818.75,94416.66666666667,1905.0,92838.25
2006-02-28,hackney,29120.0,,217125.5,93833.33333333333,1905.0,92938.5
2006-03-31,hackney,29218.5,,217432.25,93250.0,1905.0,93038.75
2006-04-30,hackney,29317.0,,217739.0,92666.66666666667,1905.0,93139.0
2006-05-31,hackney,29415.5,,218045.75,92083.33333333333,1905.0,93239.25
2006-06-30,hackney,29514.0,,218352.5,91500.0,1905.0,93339.5
2006-07-31,hackney,29612.5,,218659.25,90916.66666666667,1905.0,93439.75
2006-08-31,hackney,29711.0,,218966.0,90333.33333333333,1905.0,93540.0
2006-09-30,hackney,29809.5,,219272.75,89750.0,1905.0,93640.25
2006-10-31,hackney,29908.0,,219579.5,89166.66666666667,1905.0,93740.5
2006-11-30,hackney,30006.5,,219886.25,88583.33333333333,1905.0,93840.75
2006-12-31,hackney,30105.0,,220193.0,88000.0,1905.0,93941.0
2007-01-31,hackney,30012.583333333332,,220550.25,88583.33333333333,1905.0,94061.83333333333
2007-02-28,hackney,29920.166666666668,,220907.5,89166.66666666667,1905.0,94182.66666666667
2007-03-31,hackney,29827.75,,221264.75,89750.0,1905.0,94303.5
2007-04-30,hackney,29735.333333333332,,221622.0,90333.33333333333,1905.0,94424.33333333333
2007-05-31,hackney,29642.916666666668,,221979.25,90916.66666666667,1905.0,94545.16666666667
2007-06-30,hackney,29550.5,,222336.5,91500.0,1905.0,94666.0
2007-07-31,hackney,29458.083333333332,,222693.75,92083.33333333333,1905.0,94786.83333333333
2007-08-31,hackney,29365.666666666668,,223051.0,92666.66666666667,1905.0,94907.66666666667
2007-09-30,hackney,29273.25,,223408.25,93250.0,1905.0,95028.5
2007-10-31,hackney,29180.833333333332,,223765.5,93833.33333333333,1905.0,95149.33333333333
2007-11-30,hackney,29088.416666666668,,224122.75,94416.66666666667,1905.0,95270.16666666667
2007-12-31,hackney,28996.0,,224480.0,95000.0,1905.0,95391.0
2008-01-31,hackney,29212.083333333332,,225026.75,95083.33333333333,1905.0,95550.25
2008-02-29,hackney,29428.166666666668,,225573.5,95166.66666666667,1905.0,95709.5
2008-03-31,hackney,29644.25,,226120.25,95250.0,1905.0,95868.75
2008-04-30,hackney,29860.333333333332,,226667.0,95333.33333333333,1905.0,96028.0
2008-05-31,hackney,30076.416666666668,,227213.75,95416.66666666667,1905.0,96187.25
2008-06-30,hackney,30292.5,,227760.5,95500.0,1905.0,96346.5
2008-07-31,hackney,30508.583333333332,,228307.25,95583.33333333333,1905.0,96505.75
2008-08-31,hackney,30724.666666666668,,228854.0,95666.66666666667,1905.0,96665.0
2008-09-30,hackney,30940.75,,229400.75,95750.0,1905.0,96824.25
2008-10-31,hackney,31156.833333333332,,229947.5,95833.33333333333,1905.0,96983.5
2008-11-30,hackney,31372.916666666668,,230494.25,95916.66666666667,1905.0,97142.75
2008-12-31,hackney,31589.0,,231041.0,96000.0,1905.0,97302.0
2009-01-31,hackney,31715.5,,231506.08333333334,96416.66666666667,1905.0,97500.91666666667
2009-02-28,hackney,31842.0,,231971.16666666666,96833.33333333333,1905.0,97699.83333333333
2009-03-31,hackney,31968.5,,232436.25,97250.0,1905.0,97898.75
2009-04-30,hackney,32095.0,,232901.33333333334,97666.66666666667,1905.0,98097.66666666667
2009-05-31,hackney,32221.5,,233366.41666666666,98083.33333333333,1905.0,98296.58333333333
2009-06-30,hackney,32348.0,,233831.5,98500.0,1905.0,98495.5
2009-07-31,hackney,32474.5,,234296.58333333334,98916.66666666667,1905.0,98694.41666666667
2009-08-31,hackney,32601.0,,234761.66666666666,99333.33333333333,1905.0,98893.33333333333
2009-09-30,hackney,32727.5,,235226.75,99750.0,1905.0,99092.25
2009-10-31,hackney,32854.0,,235691.83333333334,100166.66666666667,1905.0,99291.16666666667
2009-11-30,hackney,32980.5,,236156.91666666666,100583.33333333333,1905.0,99490.08333333333
2009-12-31,hackney,33107.0,,236622.0,101000.0,1905.0,99689.0
2010-01-31,hackney,33277.166666666664,,237048.41666666666,101000.0,1905.0,99853.0
2010-02-28,hackney,33447.333333333336,,237474.83333333334,101000.0,1905.0,100017.0
2010-03-31,hackney,33617.5,,237901.25,101000.0,1905.0,100181.0
2010-04-30,hackney,33787.666666666664,,238327.66666666666,101000.0,1905.0,100345.0
2010-05-31,hackney,33957.833333333336,,238754.08333333334,101000.0,1905.0,100509.0
2010-06-30,hackney,34128.0,,239180.5,101000.0,1905.0,100673.0
2010-07-31,hackney,34298.166666666664,,239606.91666666666,101000.0,1905.0,100837.0
2010-08-31,hackney,34468.333333333336,,240033.33333333334,101000.0,1905.0,101001.0
2010-09-30,hackney,34638.5,,240459.75,101000.0,1905.0,101165.0
2010-10-31,hackney,34808.666666666664,,240886.16666666666,101000.0,1905.0,101329.0
2010-11-30,hackney,34978.833333333336,,241312.58333333334,101000.0,1905.0,101493.0
2010-12-31,hackney,35149.0,,241739.0,101000.0,1905.0,101657.0
2011-01-31,hackney,35012.583333333336,,242192.58333333334,102000.0,1905.0,101719.58333333333
2011-02-28,hackney,34876.166666666664,,242646.16666666666,103000.0,1905.0,101782.16666666667
2011-03-31,hackney,34739.75,,243099.75,104000.0,1905.0,101844.75
2011-04-30,hackney,34603.333333333336,,243553.33333333334,105000.0,1905.0,101907.33333333333
2011-05-31,hackney,34466.916666666664,,244006.91666666666,106000.0,1905.0,101969.91666666667
2011-06-30,hackney,34330.5,,244460.5,107000.0,1905.0,102032.5
2011-07-31,hackney,34194.083333333336,,244914.08333333334,108000.0,1905.0,102095.08333333333
2011-08-31,hackney,34057.666666666664,,245367.66666666666,109000.0,1905.0,102157.66666666667
2011-09-30,hackney,33921.25,,245821.25,110000.0,1905.0,102220.25
2011-10-31,hackney,33784.833333333336,,246274.83333333334,111000.0,1905.0,102282.83333333333
2011-11-30,hackney,33648.416666666664,,246728.41666666666,112000.0,1905.0,102345.41666666667
2011-12-31,hackney,33512.0,7.0,247182.0,113000.0,1905.0,102408.0
2012-01-31,hackney,33619.583333333336,7.005833333333333,247593.41666666666,112916.66666666667,1905.0,102504.41666666667
2012-02-29,hackney,33727.166666666664,7.011666666666667,248004.83333333334,112833.33333333333,1905.0,102600.83333333333
2012-03-31,hackney,33834.75,7.0175,248416.25,112750.0,1905.0,102697.25
2012-04-30,hackney,33942.333333333336,7.023333333333333,248827.66666666666,112666.66666666667,1905.0,102793.66666666667
2012-05-31,hackney,34049.916666666664,7.029166666666667,249239.08333333334,112583.33333333333,1905.0,102890.08333333333
2012-06-30,hackney,34157.5,7.035,249650.5,112500.0,1905.0,102986.5
2012-07-31,hackney,34265.083333333336,7.0408333333333335,250061.91666666666,112416.66666666667,1905.0,103082.91666666667
2012-08-31,hackney,34372.666666666664,7.046666666666667,250473.33333333334,112333.33333333333,1905.0,103179.33333333333
2012-09-30,hackney,34480.25,7.0525,250884.75,112250.0,1905.0,103275.75
2012-10-31,hackney,34587.833333333336,7.058333333333334,251296.16666666666,112166.66666666667,1905.0,103372.16666666667
2012-11-30,hackney,34695.416666666664,7.064166666666667,251707.58333333334,112083.33333333333,1905.0,103468.58333333333
2012-12-31,hackney,34803.0,7.07,252119.0,112000.0,1905.0,103565.0
2013-01-31,hackney,34660.833333333336,7.068333333333333,252557.33333333334,111916.66666666667,1905.0,103631.66666666667
2013-02-28,hackney,34518.666666666664,7.066666666666666,252995.66666666666,111833.33333333333,1905.0,103698.33333333333
2013-03-31,hackney,34376.5,7.065,253434.0,111750.0,1905.0,103765.0
2013-04-30,hackney,34234.333333333336,7.0633333333333335,253872.33333333334,111666.66666666667,1905.0,103831.66666666667
2013-05-31,hackney,34092.166666666664,7.0616666666666665,254310.66666666666,111583.33333333333,1905.0,103898.33333333333
2013-06-30,hackney,33950.0,7.0600000000000005,254749.0,111500.0,1905.0,103965.0
2013-07-31,hackney,33807.833333333336,7.058333333333334,255187.33333333334,111416.66666666667,1905.0,104031.66666666667
2013-08-31,hackney,33665.666666666664,7.056666666666667,255625.66666666666,111333.33333333333,1905.0,104098.33333333333
2013-09-30,hackney,33523.5,7.055,256064.0,111250.0,1905.0,104165.0
2013-10-31,hackney,33381.333333333336,7.053333333333333,256502.33333333334,111166.66666666667,1905.0,104231.66666666667
2013-11-30,hackney,33239.166666666664,7.051666666666667,256940.66666666666,111083.33333333333,1905.0,104298.33333333333
2013-12-31,hackney,33097.0,7.05,257379.0,111000.0,1905.0,104365.0
2014-01-31,hackney,33098.583333333336,7.081666666666666,257859.91666666666,112666.66666666667,1905.0,104458.75
2014-02-28,hackney,33100.166666666664,7.113333333333333,258340.83333333334,114333.33333333333,1905.0,104552.5
2014-03-31,hackney,33101.75,7.145,258821.75,116000.0,1905.0,104646.25
2014-04-30,hackney,33103.333333333336,7.176666666666667,259302.66666666666,117666.66666666667,1905.0,104740.0
2014-05-31,hackney,33104.916666666664,7.208333333333333,259783.58333333334,119333.33333333333,1905.0,104833.75
2014-06-30,hackney,33106.5,7.24,260264.5,121000.0,1905.0,104927.5
2014-07-31,hackney,33108.083333333336,7.2716666666666665,260745.41666666666,122666.66666666667,1905.0,105021.25
2014-08-31,hackney,33109.666666666664,7.303333333333333,261226.33333333334,124333.33333333333,1905.0,105115.0
2014-09-30,hackney,33111.25,7.335,261707.25,126000.0,1905.0,105208.75
2014-10-31,hackney,33112.833333333336,7.366666666666666,262188.1666666667,127666.66666666667,1905.0,105302.5
2014-11-30,hackney,33114.416666666664,7.398333333333333,262669.0833333333,129333.33333333334,1905.0,105396.25
2014-12-31,hackney,33116.0,7.43,263150.0,131000.0,1905.0,105490.0
2015-01-31,hackney,32986.833333333336,7.42,263638.25,131416.66666666666,1905.0,105594.83333333333
2015-02-28,hackney,32857.666666666664,7.41,264126.5,131833.33333333334,1905.0,105699.66666666667
2015-03-31,hackney,32728.5,7.3999999999999995,264614.75,132250.0,1905.0,105804.5
2015-04-30,hackney,32599.333333333332,7.39,265103.0,132666.66666666666,1905.0,105909.33333333333
2015-05-31,hackney,32470.166666666668,7.38,265591.25,133083.33333333334,1905.0,106014.16666666667
2015-06-30,hackney,32341.0,7.369999999999999,266079.5,133500.0,1905.0,106119.0
2015-07-31,hackney,32211.833333333332,7.359999999999999,266567.75,133916.66666666666,1905.0,106223.83333333333
2015-08-31,hackney,32082.666666666668,7.35,267056.0,134333.33333333334,1905.0,106328.66666666667
2015-09-30,hackney,31953.5,7.34,267544.25,134750.0,1905.0,106433.5
2015-10-31,hackney,31824.333333333332,7.33,268032.5,135166.66666666666,1905.0,106538.33333333333
2015-11-30,hackney,31695.166666666668,7.319999999999999,268520.75,135583.33333333334,1905.0,106643.16666666667
2015-12-31,hackney,31566.0,7.31,269009.0,136000.0,1905.0,106748.0
2016-01-31,hackney,31635.833333333332,7.305833333333333,269385.4166666667,136583.33333333334,1905.0,106816.83333333333
2016-02-29,hackney,31705.666666666668,7.301666666666666,269761.8333333333,137166.66666666666,1905.0,106885.66666666667
2016-03-31,hackney,31775.5,7.297499999999999,270138.25,137750.0,1905.0,106954.5
2016-04-30,hackney,31845.333333333332,7.293333333333333,270514.6666666667,138333.33333333334,1905.0,107023.33333333333
2016-05-31,hackney,31915.166666666668,7.289166666666667,270891.0833333333,138916.66666666666,1905.0,107092.16666666667
2016-06-30,hackney,31985.0,7.285,271267.5,139500.0,1905.0,107161.0
2016-07-31,hackney,32054.833333333332,7.280833333333333,271643.9166666667,140083.33333333334,1905.0,107229.83333333333
2016-08-31,hackney,32124.666666666668,7.276666666666666,272020.3333333333,140666.66666666666,1905.0,107298.66666666667
2016-09-30,hackney,32194.5,7.2725,272396.75,141250.0,1905.0,107367.5
2016-10-31,hackney,32264.333333333332,7.268333333333333,272773.1666666667,141833.33333333334,1905.0,107436.33333333333
2016-11-30,hackney,32334.166666666668,7.264166666666666,273149.5833333333,142416.66666666666,1905.0,107505.16666666667
2016-12-31,hackney,32404.0,7.26,273526.0,143000.0,1905.0,107574.0
2017-01-31,hackney,32505.166666666668,7.266666666666667,273726.25,142666.66666666666,1905.0,107673.66666666667
2017-02-28,hackney,32606.333333333332,7.273333333333333,273926.5,142333.33333333334,1905.0,107773.33333333333
2017-03-31,hackney,32707.5,7.279999999999999,274126.75,142000.0,1905.0,107873.0
2017-04-30,hackney,32808.666666666664,7.286666666666666,274327.0,141666.66666666666,1905.0,107972.66666666667
2017-05-31,hackney,32909.833333333336,7.293333333333333,274527.25,141333.33333333334,1905.0,108072.33333333333
2017-06-30,hackney,33011.0,7.3,274727.5,141000.0,1905.0,108172.0
2017-07-31,hackney,33112.166666666664,7.306666666666667,274927.75,140666.66666666666,1905.0,108271.66666666667
2017-08-31,hackney,33213.333333333336,7.3133333333333335,275128.0,140333.33333333334,1905.0,108371.33333333333
2017-09-30,hackney,33314.5,7.32,275328.25,140000.0,1905.0,108471.0
2017-10-31,hackney,33415.666666666664,7.326666666666666,275528.5,139666.66666666666,1905.0,108570.66666666667
2017-11-30,hackney,33516.833333333336,7.333333333333333,275728.75,139333.33333333334,1905.0,108670.33333333333
2017-12-31,hackney,33618.0,7.34,275929.0,139000.0,1905.0,108770.0
2018-01-31,hackney,33757.0,7.3533333333333335,276240.3333333333,140083.33333333334,1905.0,108875.58333333333
2018-02-28,hackney,33896.0,7.366666666666666,276551.6666666667,141166.66666666666,1905.0,108981.16666666667
2018-03-31,hackney,34035.0,7.38,276863.0,142250.0,1905.0,109086.75
2018-04-30,hackney,34174.0,7.3933333333333335,277174.3333333333,143333.33333333334,1905.0,109192.33333333333
2018-05-31,hackney,34313.0,7.406666666666666,277485.6666666667,144416.66666666666,1905.0,109297.91666666667
2018-06-30,hackney,34452.0,7.42,277797.0,145500.0,1905.0,109403.5
2018-07-31,hackney,34591.0,7.433333333333334,278108.3333333333,146583.33333333334,1905.0,109509.08333333333
2018-08-31,hackney,34730.0,7.446666666666666,278419.6666666667,147666.66666666666,1905.0,109614.66666666667
2018-09-30,hackney,34869.0,7.46,278731.0,148750.0,1905.0,109720.25
2018-10-31,hackney,35008.0,7.473333333333334,279042.3333333333,149833.33333333334,1905.0,109825.83333333333
2018-11-30,hackney,35147.0,7.486666666666666,279353.6666666667,150916.66666666666,1905.0,109931.41666666667
2018-12-31,hackney,35286.0,7.5,279665.0,152000.0,1905.0,110037.0
2019-01-31,hackney,35263.833333333336,7.5,279665.0,152000.0,1905.0,110037.0
2019-02-28,hackney,35241.666666666664,7.5,279665.0,152000.0,1905.0,110037.0
2019-03-31,hackney,35219.5,7.5,279665.0,152000.0,1905.0,110037.0
2019-04-30,hackney,35197.333333333336,7.5,279665.0,152000.0,1905.0,110037.0
2019-05-31,hackney,35175.166666666664,7.5,279665.0,152000.0,1905.0,110037.0
2019-06-30,hackney,35153.0,7.5,279665.0,152000.0,1905.0,110037.0
2019-07-31,hackney,35130.833333333336,7.5,279665.0,152000.0,1905.0,110037.0
2019-08-31,hackney,35108.666666666664,7.5,279665.0,152000.0,1905.0,110037.0
2019-09-30,hackney,35086.5,7.5,279665.0,152000.0,1905.0,110037.0
2019-10-31,hackney,35064.333333333336,7.5,279665.0,152000.0,1905.0,110037.0
2019-11-30,hackney,35042.166666666664,7.5,279665.0,152000.0,1905.0,110037.0
2019-12-31,hackney,35020.0,7.5,279665.0,152000.0,1905.0,110037.0
1999-12-31,hammersmith and fulham,25000.0,,160634.0,,,
2000-01-31,hammersmith and fulham,25022.0,,160947.25,,,
2000-02-29,hammersmith and fulham,25044.0,,161260.5,,,
2000-03-31,hammersmith and fulham,25066.0,,161573.75,,,
2000-04-30,hammersmith and fulham,25088.0,,161887.0,,,
2000-05-31,hammersmith and fulham,25110.0,,162200.25,,,
2000-06-30,hammersmith and fulham,25132.0,,162513.5,,,
2000-07-31,hammersmith and fulham,25154.0,,162826.75,,,
2000-08-31,hammersmith and fulham,25176.0,,163140.0,,,
2000-09-30,hammersmith and fulham,25198.0,,163453.25,,,
